Confirmed,Date,Deaths,People_Hospitalized,People_Tested,Province_State,Recovered
22765,05-23-2020,861,2534,217706,Minnesota,13485
165,05-23-2020,5,0,5359,Guam,134
11752,05-23-2020,676,0,148304,Missouri,0
22,05-23-2020,2,0,4318,Northern Mariana Islands,13
13005,05-23-2020,616,1996,134220,Mississippi,7681
1717,05-23-2020,72,0,83744,West Virginia,1110
16843,05-23-2020,507,2292,196172,Wisconsin,8688
21492,05-23-2020,1050,3230,304398,Washington,0
954,05-23-2020,54,0,27424,Vermont,837
69,05-23-2020,6,0,1412,Virgin Islands,61
35749,05-23-2020,1159,6431,232470,Virginia,5047
8260,05-23-2020,97,676,190779,Utah,4898
54509,05-23-2020,1506,0,762706,Texas,32277
19789,05-23-2020,329,1573,373758,Tennessee,12745
4468,05-23-2020,50,358,33528,South Dakota,3336
9895,05-23-2020,425,1534,158910,South Carolina,5743
13952,05-23-2020,597,1557,130132,Rhode Island,1106
3100,05-23-2020,127,0,3100,Puerto Rico,0
813,05-23-2020,12,77,20034,Wyoming,551
3888,05-23-2020,147,740,110207,Oregon,1376
479,05-23-2020,16,65,32652,Montana,441
22725,05-23-2020,737,0,329582,North Carolina,11637
2365,05-23-2020,39,150,64148,North Dakota,1451
66983,05-23-2020,5096,0,388452,Pennsylvania,39519
4089,05-23-2020,208,419,59539,New Hampshire,2197
11662,05-23-2020,147,0,79982,Nebraska,0
6625,05-23-2020,302,1139,158383,New Mexico,2149
7696,05-23-2020,404,0,107047,Nevada,359
359926,05-23-2020,23282,88083,1652061,New York,63292
31408,05-23-2020,1956,5437,316494,Ohio,0
5960,05-23-2020,311,926,160903,Oklahoma,4645
153104,05-23-2020,11081,0,578735,New Jersey,24762
2626,05-24-2020,79,225,41406,Idaho,1755
110304,05-24-2020,4856,0,747921,Illinois,0
31376,05-24-2020,1976,5285,220801,Indiana,0
8958,05-24-2020,185,787,76434,Kansas,485
61457,05-24-2020,5640,0,528544,Michigan,33168
37169,05-24-2020,2690,0,316036,Louisiana,26249
92675,05-24-2020,6372,9308,532373,Massachusetts,0
46313,05-24-2020,2341,7939,240362,Maryland,3319
2055,05-24-2020,78,252,37505,Maine,1263
17252,05-24-2020,454,0,127756,Iowa,9318
8571,05-24-2020,391,2131,169856,Kentucky,3102
643,05-24-2020,17,84,49572,Hawaii,589
23964,05-24-2020,1088,4105,150051,Colorado,3640
42838,05-24-2020,1824,7439,481954,Georgia,0
50867,05-24-2020,2316,9638,871235,Florida,0
8809,05-24-2020,431,0,51870,Delaware,4598
7966,05-24-2020,427,0,51991,District of Columbia,1075
40468,05-24-2020,3693,12538,214136,Connecticut,7127
92710,05-24-2020,3774,0,1582745,California,0
16339,05-24-2020,800,3026,183641,Arizona,4132
0,05-24-2020,0,0,124,American Samoa,0
5922,05-24-2020,116,598,108581,Arkansas,4148
14327,05-24-2020,551,1612,185799,Alabama,7951
408,05-24-2020,10,0,43507,Alaska,358
23121,05-24-2020,878,2588,224687,Minnesota,14115
166,05-24-2020,5,0,5569,Guam,138
11988,05-24-2020,681,0,151619,Missouri,0
22,05-24-2020,2,0,4757,Northern Mariana Islands,13
13252,05-24-2020,625,2023,137902,Mississippi,7681
1759,05-24-2020,72,0,85694,West Virginia,1121
17253,05-24-2020,510,2315,203459,Wisconsin,8999
21652,05-24-2020,1055,3256,306740,Washington,0
956,05-24-2020,54,0,28590,Vermont,839
69,05-24-2020,6,0,1412,Virgin Islands,61
36244,05-24-2020,1171,6453,244085,Virginia,5102
8392,05-24-2020,97,688,194433,Utah,5081
55348,05-24-2020,1506,0,763545,Texas,33385
20145,05-24-2020,336,1583,383576,Tennessee,12837
4563,05-24-2020,50,364,34905,South Dakota,3371
10096,05-24-2020,435,1534,163947,South Carolina,5743
14065,05-24-2020,608,1580,132701,Rhode Island,1119
3189,05-24-2020,127,0,3189,Puerto Rico,0
813,05-24-2020,12,78,20034,Wyoming,556
3927,05-24-2020,148,742,112195,Oregon,1376
479,05-24-2020,16,65,33381,Montana,441
23222,05-24-2020,744,0,336656,North Carolina,11637
2418,05-24-2020,39,152,65488,North Dakota,1496
67713,05-24-2020,5124,0,396095,Pennsylvania,40627
4089,05-24-2020,208,419,59539,New Hampshire,2197
11989,05-24-2020,147,0,83205,Nebraska,0
6795,05-24-2020,308,1139,169119,New Mexico,2357
7770,05-24-2020,408,0,110281,Nevada,359
361515,05-24-2020,23391,88324,1699826,New York,64080
31911,05-24-2020,1969,5476,324553,Ohio,0
6037,05-24-2020,311,938,160980,Oklahoma,4688
154154,05-24-2020,11133,0,603807,New Jersey,25040
2626,05-25-2020,79,225,41406,Idaho,1755
112017,05-25-2020,4884,0,769564,Illinois,0
31715,05-25-2020,1976,5285,226251,Indiana,0
9218,05-25-2020,188,800,81399,Kansas,493
61632,05-25-2020,5678,0,537957,Michigan,33168
37809,05-25-2020,2690,0,330898,Louisiana,28700
93271,05-25-2020,6416,9339,540561,Massachusetts,0
47152,05-25-2020,2379,8092,249577,Maryland,3329
2074,05-25-2020,78,257,37524,Maine,1290
17577,05-25-2020,459,0,132715,Iowa,9377
8571,05-25-2020,391,2131,169856,Kentucky,3102
643,05-25-2020,17,84,50371,Hawaii,591
24174,05-25-2020,1088,4119,150308,Colorado,3666
43344,05-25-2020,1830,7475,513545,Georgia,0
51746,05-25-2020,2331,9681,908235,Florida,0
8965,05-25-2020,436,0,53896,Delaware,4693
8225,05-25-2020,440,0,40803,District of Columbia,1080
40873,05-25-2020,3742,12538,221726,Connecticut,7127
94558,05-25-2020,3795,0,1644102,California,0
16561,05-25-2020,806,3077,187782,Arizona,4204
0,05-25-2020,0,0,124,American Samoa,0
6029,05-25-2020,117,605,111622,Arkansas,4249
14730,05-25-2020,562,1629,190315,Alabama,7951
409,05-25-2020,10,0,44472,Alaska,361
23524,05-25-2020,890,2676,231340,Minnesota,14816
166,05-25-2020,5,0,5569,Guam,138
12167,05-25-2020,685,0,157385,Missouri,0
22,05-25-2020,2,0,4757,Northern Mariana Islands,13
13458,05-25-2020,635,2046,143917,Mississippi,9401
1774,05-25-2020,72,0,86325,West Virginia,1135
17571,05-25-2020,514,2339,210950,Wisconsin,9207
21909,05-25-2020,1061,3287,309223,Washington,0
962,05-25-2020,54,0,29669,Vermont,843
69,05-25-2020,6,0,1412,Virgin Islands,61
37727,05-25-2020,1208,6521,258750,Virginia,5145
8521,05-25-2020,98,692,196468,Utah,5218
55971,05-25-2020,1527,0,805654,Texas,35292
20607,05-25-2020,338,1594,396219,Tennessee,13073
4586,05-25-2020,50,370,35283,South Dakota,3415
10178,05-25-2020,440,1534,166020,South Carolina,6063
14065,05-25-2020,608,1580,132701,Rhode Island,1119
3260,05-25-2020,129,0,3260,Puerto Rico,0
838,05-25-2020,12,79,20389,Wyoming,575
3949,05-25-2020,148,747,113858,Oregon,1376
479,05-25-2020,16,65,33682,Montana,441
23964,05-25-2020,754,0,344690,North Carolina,14954
2457,05-25-2020,39,154,66350,North Dakota,1551
68186,05-25-2020,5139,0,403114,Pennsylvania,40911
4149,05-25-2020,209,419,61386,New Hampshire,2204
12134,05-25-2020,150,0,85732,Nebraska,0
6943,05-25-2020,317,1243,173481,New Mexico,2464
7879,05-25-2020,410,0,114731,Nevada,359
362764,05-25-2020,23488,88554,1739449,New York,64280
32477,05-25-2020,1987,5511,330334,Ohio,0
6090,05-25-2020,313,938,161033,Oklahoma,4714
155092,05-25-2020,11144,0,623797,New Jersey,25253
2626,05-26-2020,79,225,41406,Idaho,1755
113195,05-26-2020,4923,0,786794,Illinois,0
32078,05-26-2020,2004,5285,230749,Indiana,0
9218,05-26-2020,188,800,81399,Kansas,493
62075,05-26-2020,5703,0,549981,Michigan,33168
38054,05-26-2020,2701,0,341026,Louisiana,28700
93693,05-26-2020,6473,9388,545481,Massachusetts,0
47687,05-26-2020,2417,8179,254487,Maryland,3334
2109,05-26-2020,79,258,37559,Maine,1318
17703,05-26-2020,478,0,135004,Iowa,9791
8571,05-26-2020,391,2131,169856,Kentucky,3102
643,05-26-2020,17,84,50371,Hawaii,592
24269,05-26-2020,1088,4128,156011,Colorado,3702
43730,05-26-2020,1871,7547,514945,Georgia,0
52255,05-26-2020,2338,9740,923224,Florida,0
9066,05-26-2020,444,0,54914,Delaware,4802
8334,05-26-2020,440,0,42055,District of Columbia,1080
41303,05-26-2020,3769,12538,225362,Connecticut,7127
96733,05-26-2020,3814,0,1696396,California,0
16783,05-26-2020,807,3122,190731,Arizona,4297
0,05-26-2020,0,0,124,American Samoa,0
6180,05-26-2020,119,617,111773,Arkansas,4332
15396,05-26-2020,575,1671,193759,Alabama,7951
411,05-26-2020,10,0,44964,Alaska,362
24308,05-26-2020,908,2709,238282,Minnesota,15523
169,05-26-2020,5,0,5684,Guam,139
12291,05-26-2020,686,0,160298,Missouri,0
22,05-26-2020,2,0,4940,Northern Mariana Islands,13
13731,05-26-2020,652,2070,147819,Mississippi,9401
1854,05-26-2020,74,0,87811,West Virginia,1180
17867,05-26-2020,517,2362,218741,Wisconsin,9405
22184,05-26-2020,1070,3290,316118,Washington,0
967,05-26-2020,54,0,30423,Vermont,848
69,05-26-2020,6,0,1494,Virgin Islands,61
39342,05-26-2020,1236,6630,267181,Virginia,5227
8620,05-26-2020,101,696,198592,Utah,5346
56560,05-26-2020,1536,0,821233,Texas,36375
20965,05-26-2020,343,1609,403504,Tennessee,13344
4653,05-26-2020,50,378,37038,South Dakota,3528
10416,05-26-2020,446,1618,172734,South Carolina,6102
14210,05-26-2020,634,1613,135363,Rhode Island,1158
3324,05-26-2020,129,0,3324,Puerto Rico,0
850,05-26-2020,13,82,21502,Wyoming,607
3967,05-26-2020,148,752,115538,Oregon,1795
479,05-26-2020,17,65,33834,Montana,441
24140,05-26-2020,766,0,352331,North Carolina,14954
2422,05-26-2020,40,156,66854,North Dakota,1701
68637,05-26-2020,5152,0,408472,Pennsylvania,41868
4197,05-26-2020,210,420,63039,New Hampshire,2434
12355,05-26-2020,150,0,88042,Nebraska,0
7026,05-26-2020,320,1264,177361,New Mexico,2522
7997,05-26-2020,412,0,123367,Nevada,374
363836,05-26-2020,23564,88686,1774128,New York,64443
33006,05-26-2020,2002,5579,339400,Ohio,0
6137,05-26-2020,318,941,159941,Oklahoma,4823
155764,05-26-2020,11191,16373,635892,New Jersey,25384
2699,05-27-2020,81,231,43017,Idaho,2100
114306,05-27-2020,5083,0,803973,Illinois,0
32437,05-27-2020,2030,5285,235333,Indiana,0
9337,05-27-2020,205,822,84488,Kansas,534
62461,05-27-2020,5727,0,568070,Michigan,33168
38497,05-27-2020,2722,0,347647,Louisiana,28700
94220,05-27-2020,6547,9492,552144,Massachusetts,0
48423,05-27-2020,2458,8281,262055,Maryland,3401
2137,05-27-2020,81,260,45617,Maine,1357
18360,05-27-2020,491,0,139526,Iowa,10016
9077,05-27-2020,400,2136,182101,Kentucky,3124
643,05-27-2020,17,83,51202,Hawaii,593
24565,05-27-2020,1114,4160,159420,Colorado,3741
44421,05-27-2020,1907,7666,440756,Georgia,0
52634,05-27-2020,2400,9899,933571,Florida,0
9096,05-27-2020,453,0,55421,Delaware,4909
8406,05-27-2020,445,0,42697,District of Columbia,1082
41288,05-27-2020,3803,12538,228869,Connecticut,7127
98980,05-27-2020,3884,0,1736894,California,0
17262,05-27-2020,831,3172,196266,Arizona,4361
0,05-27-2020,0,0,174,American Samoa,0
6277,05-27-2020,120,627,115596,Arkansas,4424
15843,05-27-2020,581,1719,195794,Alabama,7951
412,05-27-2020,10,0,46363,Alaska,364
24988,05-27-2020,942,2796,247809,Minnesota,16314
170,05-27-2020,5,0,5685,Guam,143
12492,05-27-2020,696,0,165521,Missouri,0
22,05-27-2020,2,0,5200,Northern Mariana Islands,13
14044,05-27-2020,670,2106,148132,Mississippi,9401
1867,05-27-2020,74,0,88461,West Virginia,1191
18513,05-27-2020,539,2411,229118,Wisconsin,9846
22483,05-27-2020,1078,3338,321861,Washington,0
971,05-27-2020,54,0,30999,Vermont,849
69,05-27-2020,6,0,1511,Virgin Islands,61
40249,05-27-2020,1281,6826,277047,Virginia,5367
8706,05-27-2020,105,716,200626,Utah,5499
57921,05-27-2020,1562,0,855674,Texas,37626
21306,05-27-2020,353,1647,409630,Tennessee,13916
4710,05-27-2020,54,391,38006,South Dakota,3619
10623,05-27-2020,466,1618,175683,South Carolina,6102
14353,05-27-2020,655,1624,138383,Rhode Island,1175
3397,05-27-2020,129,0,3397,Puerto Rico,0
850,05-27-2020,13,82,21502,Wyoming,607
4038,05-27-2020,148,759,116992,Oregon,1795
481,05-27-2020,17,66,35643,Montana,444
24628,05-27-2020,794,0,364156,North Carolina,14954
2439,05-27-2020,44,161,67340,North Dakota,1762
69417,05-27-2020,5265,0,419407,Pennsylvania,43038
4231,05-27-2020,214,421,64232,New Hampshire,2550
12619,05-27-2020,153,0,90421,Nebraska,0
7130,05-27-2020,325,1282,180646,New Mexico,2564
8113,05-27-2020,416,0,128559,Nevada,401
364965,05-27-2020,23643,88866,1811544,New York,64632
33439,05-27-2020,2044,5700,349725,Ohio,0
6229,05-27-2020,322,941,178638,Oklahoma,5135
156628,05-27-2020,11339,16597,660325,New Jersey,25552
2731,05-28-2020,82,234,43875,Idaho,2185
115833,05-28-2020,5186,0,829966,Illinois,0
33068,05-28-2020,2068,5285,242287,Indiana,0
9337,05-28-2020,205,822,84488,Kansas,534
62797,05-28-2020,5751,0,585460,Michigan,33168
38802,05-28-2020,2740,0,355027,Louisiana,28700
94895,05-28-2020,6640,9618,562323,Massachusetts,78108
49709,05-28-2020,2501,8392,274858,Maryland,3468
2189,05-28-2020,84,264,45669,Maine,1402
18573,05-28-2020,504,0,142933,Iowa,10359
9077,05-28-2020,400,2142,182101,Kentucky,3124
644,05-28-2020,17,83,51839,Hawaii,600
24767,05-28-2020,1135,4196,163123,Colorado,3783
45070,05-28-2020,1962,7767,444646,Georgia,0
53285,05-28-2020,2446,10056,951616,Florida,0
9171,05-28-2020,459,0,56801,Delaware,5010
8492,05-28-2020,453,0,43514,District of Columbia,1082
41559,05-28-2020,3826,12538,235525,Connecticut,7127
101697,05-28-2020,3973,0,1790559,California,0
17763,05-28-2020,857,3223,202914,Arizona,4452
0,05-28-2020,0,0,174,American Samoa,0
6538,05-28-2020,120,640,118902,Arkansas,4583
16310,05-28-2020,590,1765,200481,Alabama,9355
425,05-28-2020,10,0,47970,Alaska,366
25559,05-28-2020,977,2880,257754,Minnesota,16655
172,05-28-2020,5,0,5962,Guam,143
12673,05-28-2020,707,0,171067,Missouri,0
874,05-28-2020,15,82,23160,Wyoming,624
14372,05-28-2020,693,2147,156497,Mississippi,9401
1906,05-28-2020,74,0,90315,West Virginia,1211
19077,05-28-2020,550,2452,239796,Wisconsin,10384
22753,05-28-2020,1095,3394,327093,Washington,0
974,05-28-2020,55,0,31152,Vermont,855
69,05-28-2020,6,0,1686,Virgin Islands,61
41401,05-28-2020,1338,6974,287281,Virginia,5472
8921,05-28-2020,106,734,203507,Utah,5623
59776,05-28-2020,1601,0,873218,Texas,38905
21679,05-28-2020,356,1689,415989,Tennessee,14632
4793,05-28-2020,54,406,39026,South Dakota,3698
10788,05-28-2020,470,1618,182249,South Carolina,6102
14494,05-28-2020,677,1639,140365,Rhode Island,1186
3486,05-28-2020,131,0,3486,Puerto Rico,0
22,05-28-2020,2,0,5423,Northern Mariana Islands,13
4086,05-28-2020,151,768,119647,Oregon,1981
485,05-28-2020,17,66,36793,Montana,445
25412,05-28-2020,827,0,375192,North Carolina,14954
2481,05-28-2020,48,161,68254,North Dakota,1793
70042,05-28-2020,5373,0,427846,Pennsylvania,44826
4286,05-28-2020,223,426,65596,New Hampshire,2691
12976,05-28-2020,163,0,92980,Nebraska,0
7252,05-28-2020,329,1282,179543,New Mexico,2638
8208,05-28-2020,425,0,131190,Nevada,406
366733,05-28-2020,23722,89042,1876789,New York,64954
33915,05-28-2020,2098,5811,360012,Ohio,0
6270,05-28-2020,326,975,182406,Oklahoma,5236
157815,05-28-2020,11401,16778,685857,New Jersey,25804
2769,05-29-2020,82,238,44761,Idaho,2195
117455,05-29-2020,5270,0,851762,Illinois,0
33558,05-29-2020,2110,5285,248713,Indiana,0
9719,05-29-2020,208,842,94949,Kansas,547
63116,05-29-2020,5778,0,601984,Michigan,33168
38802,05-29-2020,2766,0,355027,Louisiana,28700
95512,05-29-2020,6718,9725,571745,Massachusetts,78108
50988,05-29-2020,2538,8479,284518,Maryland,3571
2226,05-29-2020,85,270,45706,Maine,1458
18926,05-29-2020,522,0,147320,Iowa,10753
9184,05-29-2020,409,2180,221274,Kentucky,3181
647,05-29-2020,17,83,52824,Hawaii,604
25121,05-29-2020,1168,4254,168959,Colorado,3838
45670,05-29-2020,1974,7852,450271,Georgia,0
54497,05-29-2020,2495,10243,983239,Florida,0
9236,05-29-2020,463,0,57533,Delaware,5103
8538,05-29-2020,460,0,43858,District of Columbia,1089
41762,05-29-2020,3868,12538,241393,Connecticut,7127
103886,05-29-2020,4068,0,1835478,California,0
18465,05-29-2020,885,3281,209813,Arizona,4551
0,05-29-2020,0,0,174,American Samoa,0
6538,05-29-2020,125,667,119768,Arkansas,4583
16823,05-29-2020,605,1800,208883,Alabama,9355
430,05-29-2020,10,0,49439,Alaska,367
26013,05-29-2020,1006,2936,268137,Minnesota,16930
172,05-29-2020,5,0,6095,Guam,144
12795,05-29-2020,738,0,177850,Missouri,0
22,05-29-2020,2,0,5684,Northern Mariana Islands,13
14790,05-29-2020,710,2208,166308,Mississippi,9401
1951,05-29-2020,74,0,93377,West Virginia,1241
19843,05-29-2020,568,2499,253431,Wisconsin,10880
23047,05-29-2020,1106,3413,332485,Washington,0
975,05-29-2020,55,0,31885,Vermont,859
69,05-29-2020,6,0,1702,Virgin Islands,61
42533,05-29-2020,1358,7172,298377,Virginia,5648
9264,05-29-2020,107,753,205855,Utah,5813
61006,05-29-2020,1626,0,893275,Texas,40068
22085,05-29-2020,360,1710,421967,Tennessee,14965
4866,05-29-2020,59,418,40682,South Dakota,3744
11131,05-29-2020,483,1634,188257,South Carolina,6459
14635,05-29-2020,693,1660,146355,Rhode Island,1206
3647,05-29-2020,132,0,3647,Puerto Rico,0
891,05-29-2020,15,84,23269,Wyoming,634
4131,05-29-2020,151,771,122681,Oregon,1981
493,05-29-2020,17,67,38529,Montana,448
26488,05-29-2020,859,0,391231,North Carolina,14954
2520,05-29-2020,48,164,69453,North Dakota,1882
71339,05-29-2020,5464,0,438309,Pennsylvania,46370
4386,05-29-2020,232,438,66862,New Hampshire,2730
13261,05-29-2020,164,0,94803,Nebraska,0
7364,05-29-2020,335,1317,183544,New Mexico,2684
8350,05-29-2020,435,0,134416,Nevada,428
368284,05-29-2020,23780,89194,1944130,New York,65289
34566,05-29-2020,2131,5947,369890,Ohio,0
6338,05-29-2020,329,982,187398,Oklahoma,5340
158844,05-29-2020,11531,16960,716411,New Jersey,26084
2803,05-30-2020,82,240,45424,Idaho,2225
118917,05-30-2020,5330,0,877105,Illinois,0
34211,05-30-2020,2125,5285,256395,Indiana,0
9719,05-30-2020,208,842,94949,Kansas,547
63321,05-30-2020,5802,0,617830,Michigan,38099
39577,05-30-2020,2785,0,368819,Louisiana,28700
96301,05-30-2020,6768,9789,582519,Massachusetts,78108
52015,05-30-2020,2562,8619,293946,Maryland,3649
2282,05-30-2020,89,272,49566,Maine,1505
19244,05-30-2020,531,0,150423,Iowa,11019
9464,05-30-2020,418,2266,208195,Kentucky,3231
649,05-30-2020,17,83,54014,Hawaii,605
25613,05-30-2020,1181,4307,175741,Colorado,3859
46286,05-30-2020,2003,7921,454838,Georgia,0
55424,05-30-2020,2530,10375,994968,Florida,0
9422,05-30-2020,466,0,59329,Delaware,5205
8717,05-30-2020,462,0,45629,District of Columbia,1100
42022,05-30-2020,3912,12538,246935,Connecticut,7127
106878,05-30-2020,4156,0,1888595,California,0
19255,05-30-2020,903,3334,217047,Arizona,4657
0,05-30-2020,0,0,174,American Samoa,0
7013,05-30-2020,133,702,126497,Arkansas,5166
17359,05-30-2020,618,1826,212201,Alabama,9355
434,05-30-2020,10,0,51695,Alaska,368
26181,05-30-2020,1036,3011,276573,Minnesota,17864
173,05-30-2020,5,0,6102,Guam,144
12962,05-30-2020,771,0,185430,Missouri,0
22,05-30-2020,2,0,6008,Northern Mariana Islands,15
15229,05-30-2020,723,2240,165932,Mississippi,9401
1974,05-30-2020,75,0,95890,West Virginia,1290
20382,05-30-2020,588,2563,263290,Wisconsin,11338
23275,05-30-2020,1111,3455,335783,Washington,0
977,05-30-2020,55,0,32667,Vermont,865
69,05-30-2020,6,0,1702,Virgin Islands,61
43611,05-30-2020,1370,7216,305512,Virginia,5745
9533,05-30-2020,112,763,210105,Utah,5995
62338,05-30-2020,1626,0,928517,Texas,40068
22566,05-30-2020,364,1732,427046,Tennessee,15193
4960,05-30-2020,62,427,42938,South Dakota,3805
11394,05-30-2020,487,1634,189519,South Carolina,6459
14819,05-30-2020,711,1682,150317,Rhode Island,1225
3718,05-30-2020,133,0,3718,Puerto Rico,0
898,05-30-2020,16,85,24083,Wyoming,658
4185,05-30-2020,153,778,126795,Oregon,2137
505,05-30-2020,17,67,39284,Montana,448
27673,05-30-2020,877,0,404157,North Carolina,14954
2554,05-30-2020,48,165,70981,North Dakota,1943
72031,05-30-2020,5537,0,447772,Pennsylvania,47133
4492,05-30-2020,238,440,68960,New Hampshire,2802
13654,05-30-2020,170,0,99008,Nebraska,0
7493,05-30-2020,344,1317,188261,New Mexico,2728
8495,05-30-2020,439,0,138532,Nevada,428
369660,05-30-2020,23848,89400,2005381,New York,65609
35034,05-30-2020,2149,6011,381947,Ohio,0
6418,05-30-2020,334,982,193118,Oklahoma,5435
159608,05-30-2020,11634,17121,745308,New Jersey,26301
2839,05-31-2020,82,242,46697,Idaho,2248
120260,05-31-2020,5390,0,898259,Illinois,0
34574,05-31-2020,2134,5285,261546,Indiana,21704
9719,05-31-2020,208,842,94949,Kansas,547
63568,05-31-2020,5818,0,630760,Michigan,38099
39916,05-31-2020,2791,0,375109,Louisiana,28700
96965,05-31-2020,6846,9823,592853,Massachusetts,78108
52778,05-31-2020,2596,8738,301881,Maryland,3764
2325,05-31-2020,89,283,49609,Maine,1552
19552,05-31-2020,534,0,156296,Iowa,11147
9704,05-31-2020,431,2272,213753,Kentucky,3232
651,05-31-2020,17,83,54620,Hawaii,606
26098,05-31-2020,1181,4333,180627,Colorado,3919
46986,05-31-2020,2042,7946,465525,Georgia,0
56163,05-31-2020,2534,10453,1021349,Florida,0
9498,05-31-2020,468,0,60671,Delaware,5266
8801,05-31-2020,466,0,46483,District of Columbia,1116
42201,05-31-2020,3944,12538,250046,Connecticut,7127
110583,05-31-2020,4213,0,1944848,California,0
19936,05-31-2020,906,3379,225206,Arizona,4761
0,05-31-2020,0,0,174,American Samoa,0
7253,05-31-2020,133,711,129515,Arkansas,5275
17903,05-31-2020,631,1844,217553,Alabama,9355
434,05-31-2020,10,0,51695,Alaska,368
26322,05-31-2020,1050,3047,283455,Minnesota,18695
173,05-31-2020,5,0,6102,Guam,144
13147,05-31-2020,772,0,193561,Missouri,0
22,05-31-2020,2,0,6173,Northern Mariana Islands,15
15501,05-31-2020,734,2272,171837,Mississippi,9401
2010,05-31-2020,75,0,97622,West Virginia,1303
20564,05-31-2020,592,2583,270667,Wisconsin,11646
23456,05-31-2020,1118,3480,338127,Washington,0
981,05-31-2020,55,0,33970,Vermont,873
69,05-31-2020,6,0,1702,Virgin Islands,61
44607,05-31-2020,1375,7326,315391,Virginia,5868
9797,05-31-2020,113,775,213914,Utah,6137
64287,05-31-2020,1672,0,951865,Texas,42423
