Admin2,City,Confirmed,Date,Deaths,Province_State,d10_Confirmed,d10_Deaths,d11_Confirmed,d11_Deaths,d12_Confirmed,d12_Deaths,d13_Confirmed,d13_Deaths,d14_Confirmed,d14_Deaths,d15_Confirmed,d15_Deaths,d16_Confirmed,d16_Deaths,d17_Confirmed,d17_Deaths,d18_Confirmed,d18_Deaths,d19_Confirmed,d19_Deaths,d1_Confirmed,d1_Deaths,d20_Confirmed,d20_Deaths,d21_Confirmed,d21_Deaths,d22_Confirmed,d22_Deaths,d23_Confirmed,d23_Deaths,d24_Confirmed,d24_Deaths,d25_Confirmed,d25_Deaths,d26_Confirmed,d26_Deaths,d27_Confirmed,d27_Deaths,d28_Confirmed,d28_Deaths,d2_Confirmed,d2_Deaths,d3_Confirmed,d3_Deaths,d4_Confirmed,d4_Deaths,d5_Confirmed,d5_Deaths,d6_Confirmed,d6_Deaths,d7_Confirmed,d7_Deaths,d8_Confirmed,d8_Deaths,d9_Confirmed,d9_Deaths,dWeek_Confirmed,dWeek_Deaths,dYesterday_Confirmed,dYesterday_Deaths,Population
Carolina,,4393,11-08-2020,0,Puerto Rico,52,0,58,0,1,0,12,0,96,0,64,0,3,0,141,0,1,0,52,0,0,0,196,0,29,0,39,0,21,0,19,0,31,0,60,0,8,0,21,0,0,0,54,0,16,0,5,0,23,0,130,0,20,0,25,0,228.0,0.0,0,0,
Catano,,664,11-08-2020,0,Puerto Rico,10,0,6,0,0,0,2,0,2,0,7,0,1,0,21,0,1,0,4,0,0,0,2,0,13,0,4,0,3,0,5,0,5,0,10,0,2,0,2,0,0,0,8,0,3,0,2,0,14,0,14,0,5,0,3,0,41.0,0.0,0,0,
Cayey,,563,11-08-2020,0,Puerto Rico,14,0,13,0,1,0,5,0,3,0,7,0,-3,0,23,0,9,0,0,0,0,0,0,0,6,0,7,0,5,0,5,0,2,0,2,0,7,0,12,0,0,0,1,0,6,0,0,0,6,0,9,0,8,0,9,0,22.0,0.0,0,0,
Ceiba,,214,11-08-2020,0,Puerto Rico,1,0,2,0,0,0,3,0,5,0,5,0,1,0,2,0,4,0,1,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,1,0,2,0,8,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,4,0,6.0,0.0,0,0,
Ciales,,384,11-08-2020,0,Puerto Rico,5,0,10,0,0,0,2,0,5,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,2,0,2,0,6,0,0,0,2,0,0,0,17,0,0,0,0,0,3,0,12,0,0,0,3,0,32.0,0.0,0,0,
Cidra,,493,11-08-2020,0,Puerto Rico,10,0,13,0,1,0,4,0,3,0,10,0,2,0,12,0,4,0,1,0,0,0,2,0,3,0,2,0,0,0,2,0,4,0,3,0,2,0,3,0,0,0,25,0,4,0,0,0,7,0,6,0,1,0,2,0,42.0,0.0,0,0,
Coamo,,461,11-08-2020,0,Puerto Rico,12,0,22,0,1,0,0,0,2,0,7,0,0,0,20,0,3,0,0,0,0,0,0,0,6,0,3,0,1,0,0,0,7,0,3,0,2,0,6,0,0,0,12,0,2,0,0,0,1,0,12,0,3,0,4,0,27.0,0.0,0,0,
Comerio,,318,11-08-2020,0,Puerto Rico,1,0,5,0,0,0,0,0,7,0,4,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,15,0,4,0,2,0,0,0,23.0,0.0,0,0,
Corozal,,963,11-08-2020,0,Puerto Rico,19,0,13,0,1,0,2,0,7,0,16,0,4,0,28,0,5,0,1,0,0,0,11,0,12,0,12,0,5,0,5,0,20,0,18,0,4,0,13,0,0,0,16,0,9,0,1,0,6,0,17,0,7,0,2,0,49.0,0.0,0,0,
Culebra,,18,11-08-2020,0,Puerto Rico,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,0.0,0,0,
Dorado,,1225,11-08-2020,0,Puerto Rico,22,0,15,0,2,0,4,0,5,0,39,0,11,0,44,0,8,0,6,0,0,0,7,0,18,0,7,0,6,0,10,0,17,0,24,0,3,0,8,0,0,0,14,0,12,0,2,0,21,0,18,0,8,0,11,0,67.0,0.0,0,0,
Fajardo,,781,11-08-2020,0,Puerto Rico,15,0,13,0,0,0,1,0,5,0,9,0,0,0,18,0,7,0,0,0,0,0,2,0,6,0,32,0,0,0,1,0,0,0,14,0,2,0,4,0,0,0,3,0,2,0,0,0,3,0,14,0,5,0,4,0,22.0,0.0,0,0,
Florida,,418,11-08-2020,0,Puerto Rico,4,0,7,0,0,0,1,0,4,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,6,0,3,0,0,0,17.0,0.0,0,0,
Guanica,,181,11-08-2020,0,Puerto Rico,5,0,5,0,1,0,1,0,1,0,5,0,3,0,2,0,2,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0,4,0,1,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,5,0,4,0,3,0,8.0,0.0,0,0,
Guayama,,402,11-08-2020,0,Puerto Rico,2,0,4,0,1,0,2,0,2,0,9,0,-1,0,7,0,1,0,0,0,0,0,3,0,2,0,4,0,1,0,3,0,3,0,1,0,2,0,0,0,0,0,7,0,1,0,0,0,0,0,5,0,1,0,2,0,13.0,0.0,0,0,
Guayanilla,,280,11-08-2020,0,Puerto Rico,3,0,6,0,0,0,2,0,1,0,1,0,6,0,7,0,0,0,0,0,0,0,3,0,5,0,1,0,0,0,0,0,3,0,1,0,4,0,2,0,0,0,5,0,2,0,0,0,9,0,4,0,0,0,1,0,20.0,0.0,0,0,
Guaynabo,,2490,11-08-2020,0,Puerto Rico,35,0,49,0,1,0,13,0,15,0,43,0,7,0,78,0,4,0,5,0,0,0,12,0,16,0,20,0,5,0,10,0,18,0,48,0,11,0,11,0,0,0,35,0,11,0,1,0,16,0,54,0,17,0,10,0,117.0,0.0,0,0,
Gurabo,,838,11-08-2020,0,Puerto Rico,13,0,14,0,1,0,2,0,7,0,19,0,3,0,39,0,2,0,2,0,0,0,11,0,7,0,10,0,2,0,3,0,5,0,18,0,4,0,5,0,0,0,19,0,1,0,0,0,7,0,17,0,5,0,2,0,44.0,0.0,0,0,
Hatillo,,475,11-08-2020,0,Puerto Rico,4,0,21,0,0,0,1,0,1,0,10,0,3,0,11,0,-1,0,0,0,0,0,2,0,5,0,5,0,2,0,1,0,4,0,4,0,0,0,2,0,0,0,7,0,2,0,0,0,7,0,7,0,3,0,5,0,23.0,0.0,0,0,
Hormigueros,,228,11-08-2020,0,Puerto Rico,1,0,3,0,0,0,1,0,2,0,9,0,-1,0,6,0,0,0,0,0,0,0,0,0,2,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,4.0,0.0,0,0,
Humacao,,854,11-08-2020,0,Puerto Rico,10,0,19,0,0,0,4,0,2,0,18,0,7,0,26,0,2,0,0,0,0,0,7,0,11,0,11,0,9,0,4,0,3,0,15,0,2,0,5,0,0,0,11,0,3,0,0,0,9,0,15,0,3,0,5,0,38.0,0.0,0,0,
Isabela,,431,11-08-2020,0,Puerto Rico,14,0,11,0,0,0,7,0,3,0,5,0,1,0,7,0,0,0,1,0,0,0,3,0,3,0,3,0,2,0,1,0,3,0,5,0,2,0,3,0,0,0,6,0,5,0,1,0,7,0,7,0,5,0,6,0,26.0,0.0,0,0,
Jayuya,,311,11-08-2020,0,Puerto Rico,2,0,4,0,0,0,0,0,1,0,4,0,2,0,1,0,-1,0,0,0,0,0,3,0,2,0,1,0,0,0,1,0,3,0,0,0,0,0,5,0,0,0,3,0,7,0,0,0,0,0,9,0,0,0,2,0,19.0,0.0,0,0,
Juana Diaz,,489,11-08-2020,0,Puerto Rico,1,0,8,0,0,0,4,0,7,0,7,0,2,0,8,0,0,0,0,0,0,0,5,0,7,0,6,0,2,0,6,0,2,0,3,0,1,0,4,0,0,0,6,0,2,0,0,0,5,0,12,0,5,0,1,0,25.0,0.0,0,0,
Juncos,,642,11-08-2020,0,Puerto Rico,9,0,16,0,1,0,2,0,3,0,7,0,3,0,22,0,5,0,2,0,0,0,4,0,6,0,6,0,6,0,8,0,7,0,14,0,1,0,9,0,0,0,12,0,2,0,1,0,5,0,7,0,4,0,8,0,27.0,0.0,0,0,
Lajas,,228,11-08-2020,0,Puerto Rico,0,0,2,0,1,0,8,0,2,0,2,0,0,0,4,0,2,0,0,0,0,0,2,0,3,0,3,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,2,0,1,0,6.0,0.0,0,0,
Lares,,507,11-08-2020,0,Puerto Rico,4,0,11,0,0,0,3,0,1,0,17,0,1,0,12,0,0,0,0,0,0,0,2,0,4,0,5,0,0,0,2,0,2,0,8,0,0,0,1,0,0,0,19,0,4,0,1,0,6,0,19,0,1,0,4,0,49.0,0.0,0,0,
Las Marias,,131,11-08-2020,0,Puerto Rico,2,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0,0,
Las Piedras,,745,11-08-2020,0,Puerto Rico,9,0,5,0,3,0,3,0,5,0,11,0,14,0,32,0,8,0,0,0,0,0,6,0,7,0,7,0,4,0,3,0,10,0,9,0,3,0,6,0,0,0,4,0,5,0,0,0,10,0,18,0,6,0,0,0,37.0,0.0,0,0,
Loiza,,404,11-08-2020,0,Puerto Rico,4,0,4,0,0,0,7,0,5,0,6,0,0,0,10,0,1,0,0,0,0,0,5,0,2,0,6,0,1,0,2,0,6,0,3,0,0,0,9,0,0,0,2,0,2,0,1,0,2,0,9,0,1,0,4,0,16.0,0.0,0,0,
Luquillo,,352,11-08-2020,0,Puerto Rico,2,0,6,0,0,0,2,0,3,0,5,0,1,0,3,0,1,0,0,0,0,0,4,0,2,0,8,0,0,0,2,0,2,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,6,0,2,0,0,0,18.0,0.0,0,0,
Manati,,816,11-08-2020,0,Puerto Rico,16,0,22,0,0,0,2,0,1,0,19,0,1,0,9,0,-1,0,0,0,0,0,2,0,10,0,2,0,0,0,2,0,8,0,14,0,6,0,7,0,0,0,12,0,2,0,1,0,5,0,24,0,5,0,2,0,44.0,0.0,0,0,
Maricao,,50,11-08-2020,0,Puerto Rico,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-46.0,0.0,0,0,
Maunabo,,179,11-08-2020,0,Puerto Rico,0,0,1,0,1,0,0,0,0,0,2,0,-1,0,7,0,-2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0,0,
Mayaguez,,1069,11-08-2020,0,Puerto Rico,6,0,12,0,0,0,2,0,2,0,10,0,3,0,10,0,7,0,1,0,0,0,6,0,11,0,10,0,3,0,7,0,3,0,6,0,4,0,16,0,0,0,16,0,3,0,3,0,7,0,12,0,13,0,0,0,41.0,0.0,0,0,
Moca,,542,11-08-2020,0,Puerto Rico,16,0,8,0,2,0,3,0,4,0,12,0,3,0,9,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,1,0,7,0,5,0,1,0,2,0,0,0,20,0,12,0,1,0,5,0,24,0,4,0,3,0,62.0,0.0,0,0,
Morovis,,657,11-08-2020,0,Puerto Rico,2,0,8,0,0,0,1,0,4,0,3,0,1,0,9,0,0,0,0,0,0,0,2,0,1,0,0,0,-1,0,3,0,2,0,6,0,0,0,3,0,0,0,10,0,3,0,0,0,5,0,18,0,0,0,6,0,36.0,0.0,0,0,
Naguabo,,408,11-08-2020,0,Puerto Rico,5,0,11,0,2,0,1,0,2,0,6,0,3,0,11,0,-2,0,0,0,0,0,3,0,4,0,5,0,2,0,2,0,4,0,4,0,23,0,12,0,0,0,1,0,2,0,0,0,6,0,3,0,3,0,2,0,12.0,0.0,0,0,
Naranjito,,898,11-08-2020,0,Puerto Rico,17,0,16,0,5,0,3,0,3,0,5,0,-3,0,23,0,1,0,0,0,0,0,3,0,5,0,7,0,2,0,0,0,10,0,16,0,1,0,6,0,0,0,7,0,9,0,1,0,4,0,15,0,11,0,5,0,36.0,0.0,0,0,
Orocovis,,462,11-08-2020,0,Puerto Rico,4,0,14,0,0,0,0,0,1,0,5,0,3,0,9,0,0,0,0,0,0,0,3,0,3,0,3,0,1,0,0,0,3,0,4,0,0,0,3,0,0,0,17,0,1,0,0,0,0,0,3,0,3,0,0,0,21.0,0.0,0,0,
Out of PR,,804,11-08-2020,0,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,
Patillas,,218,11-08-2020,0,Puerto Rico,3,0,2,0,0,0,0,0,2,0,3,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,7,0,0,0,6.0,0.0,0,0,
Penuelas,,166,11-08-2020,0,Puerto Rico,0,0,1,0,0,0,1,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,4,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,5,0,3,0,1,0,1,0,9.0,0.0,0,0,
Ponce,,1382,11-08-2020,0,Puerto Rico,10,0,21,0,0,0,8,0,19,0,9,0,4,0,20,0,10,0,2,0,0,0,32,0,38,0,9,0,9,0,13,0,5,0,5,0,4,0,11,0,0,0,15,0,4,0,2,0,20,0,57,0,15,0,7,0,98.0,0.0,0,0,
Quebradillas,,303,11-08-2020,0,Puerto Rico,2,0,2,0,0,0,3,0,3,0,10,0,1,0,12,0,0,0,0,0,0,0,2,0,4,0,5,0,2,0,6,0,1,0,0,0,1,0,5,0,0,0,11,0,1,0,0,0,7,0,6,0,1,0,2,0,25.0,0.0,0,0,
Rincon,,250,11-08-2020,0,Puerto Rico,2,0,5,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,7.0,0.0,0,0,
Rio Grande,,929,11-08-2020,0,Puerto Rico,6,0,15,0,1,0,6,0,15,0,21,0,2,0,22,0,9,0,12,0,0,0,14,0,4,0,13,0,6,0,7,0,6,0,12,0,1,0,3,0,0,0,10,0,10,0,0,0,9,0,15,0,11,0,6,0,44.0,0.0,0,0,
Sabana Grande,,247,11-08-2020,0,Puerto Rico,1,0,2,0,0,0,2,0,3,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,6,0,0,0,1,0,3,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,5.0,0.0,0,0,
Salinas,,610,11-08-2020,0,Puerto Rico,7,0,1,0,0,0,2,0,3,0,7,0,7,0,7,0,3,0,0,0,0,0,2,0,7,0,4,0,3,0,5,0,2,0,2,0,2,0,2,0,0,0,6,0,18,0,1,0,8,0,14,0,9,0,1,0,47.0,0.0,0,0,
San German,,353,11-08-2020,0,Puerto Rico,9,0,4,0,2,0,3,0,5,0,2,0,1,0,5,0,2,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,2,0,0,0,1,0,5,0,0,0,3,0,2,0,0,0,6,0,4,0,10,0,0,0,15.0,0.0,0,0,
San Juan,,11143,11-08-2020,0,Puerto Rico,137,0,181,0,16,0,36,0,98,0,204,0,61,0,302,0,36,0,40,0,0,0,108,0,85,0,87,0,46,0,58,0,86,0,184,0,36,0,69,0,0,0,114,0,60,0,16,0,81,0,195,0,73,0,52,0,466.0,0.0,0,0,
San Lorenzo,,783,11-08-2020,0,Puerto Rico,1,0,13,0,1,0,6,0,2,0,12,0,1,0,29,0,-1,0,2,0,0,0,10,0,16,0,7,0,1,0,4,0,8,0,13,0,3,0,14,0,0,0,17,0,7,0,3,0,7,0,11,0,2,0,4,0,45.0,0.0,0,0,
San Sebastian,,849,11-08-2020,0,Puerto Rico,14,0,20,0,1,0,5,0,1,0,33,0,4,0,63,0,-1,0,0,0,0,0,2,0,29,0,28,0,0,0,2,0,7,0,43,0,1,0,1,0,0,0,30,0,3,0,0,0,4,0,38,0,4,0,9,0,75.0,0.0,0,0,
Santa Isabel,,299,11-08-2020,0,Puerto Rico,5,0,18,0,1,0,2,0,2,0,6,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,1,0,3,0,3,0,2,0,0,0,3,0,3,0,0,0,10,0,16,0,9,0,3,0,32.0,0.0,0,0,
Toa Alta,,1928,11-08-2020,0,Puerto Rico,41,0,24,0,0,0,9,0,16,0,24,0,6,0,51,0,10,0,7,0,0,0,11,0,12,0,25,0,8,0,17,0,22,0,14,0,7,0,12,0,0,0,22,0,16,0,5,0,23,0,51,0,25,0,20,0,117.0,0.0,0,0,
Toa Baja,,2162,11-08-2020,0,Puerto Rico,33,0,43,0,-1,0,5,0,15,0,41,0,14,0,60,0,0,0,0,0,0,0,17,0,14,0,20,0,6,0,8,0,25,0,31,0,17,0,33,0,0,0,33,0,6,0,1,0,40,0,39,0,23,0,11,0,119.0,0.0,0,0,
Trujillo Alto,,1743,11-08-2020,0,Puerto Rico,34,0,40,0,2,0,16,0,22,0,40,0,7,0,72,0,5,0,6,0,0,0,15,0,11,0,14,0,4,0,9,0,16,0,32,0,4,0,12,0,0,0,44,0,6,0,6,0,6,0,62,0,6,0,7,0,124.0,0.0,0,0,
Unassigned,,3159,11-08-2020,872,Puerto Rico,37,6,88,1,19,5,31,4,11,3,70,7,-1,3,113,8,0,9,6,5,634,10,9,1,27,2,28,5,0,3,1,15,16,1,68,4,9,3,29,5,1065,0,74,7,8,5,2,8,16,3,49,7,18,10,8,2,1848.0,40.0,634,10,
Utuado,,314,11-08-2020,0,Puerto Rico,7,0,11,0,0,0,1,0,3,0,18,0,2,0,26,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,4,0,4,0,1,0,2,0,0,0,21,0,3,0,1,0,0,0,18,0,3,0,2,0,43.0,0.0,0,0,
Vega Alta,,1052,11-08-2020,0,Puerto Rico,9,0,3,0,3,0,2,0,7,0,20,0,5,0,20,0,4,0,4,0,0,0,10,0,3,0,11,0,2,0,2,0,11,0,11,0,10,0,18,0,0,0,9,0,3,0,1,0,32,0,11,0,7,0,3,0,56.0,0.0,0,0,
Vega Baja,,1328,11-08-2020,0,Puerto Rico,15,0,11,0,1,0,8,0,19,0,24,0,6,0,20,0,5,0,3,0,0,0,9,0,7,0,10,0,3,0,3,0,16,0,7,0,5,0,4,0,0,0,28,0,7,0,0,0,18,0,25,0,1,0,9,0,78.0,0.0,0,0,
Vieques,,107,11-08-2020,0,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2.0,0.0,0,0,
Villalba,,298,11-08-2020,0,Puerto Rico,7,0,10,0,1,0,15,0,5,0,4,0,5,0,9,0,0,0,0,0,0,0,3,0,7,0,5,0,5,0,0,0,1,0,2,0,2,0,3,0,0,0,6,0,10,0,2,0,6,0,9,0,15,0,3,0,33.0,0.0,0,0,
Yabucoa,,509,11-08-2020,0,Puerto Rico,2,0,11,0,0,0,3,0,2,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,2,0,9,0,14,0,0,0,2,0,0,0,10,0,0,0,0,0,2,0,7,0,3,0,1,0,19.0,0.0,0,0,
Yauco,,631,11-08-2020,0,Puerto Rico,13,0,9,0,0,0,4,0,16,0,9,0,17,0,5,0,3,0,3,0,0,0,16,0,16,0,3,0,0,0,0,0,6,0,1,0,2,0,14,0,0,0,7,0,5,0,0,0,8,0,5,0,19,0,6,0,25.0,0.0,0,0,
,,0,11-08-2020,0,Recovered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,
Bristol,,661,11-08-2020,20,Rhode Island,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,16,0,0,0,0,0,0,103,1,0,0,0,0,0,0,0,0,103.0,1.0,0,0,48479.0
Kent,,2908,11-08-2020,124,Rhode Island,0,0,0,0,279,4,0,0,0,0,0,0,0,0,0,0,0,0,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,3,0,0,0,113,0,0,0,0,0,0,342,3,0,0,0,0,0,0,0,0,342.0,3.0,0,0,164292.0
Newport,,797,11-08-2020,10,Rhode Island,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,10,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,119.0,0.0,0,0,82082.0
Providence,,25309,11-08-2020,970,Rhode Island,0,0,0,0,1777,21,0,0,0,0,0,0,0,0,0,0,0,0,1104,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,7,0,0,0,902,0,0,0,0,0,0,1989,19,0,0,0,0,0,0,0,0,1989.0,19.0,0,0,638931.0
Unassigned,,5267,11-08-2020,20,Rhode Island,562,6,368,3,-1764,-23,421,4,906,7,0,0,0,0,524,4,471,4,-974,-18,0,0,302,5,656,7,0,0,0,0,253,3,274,2,-958,-4,666,9,0,-1117,0,0,630,2,628,8,-2077,-23,423,2,1246,9,0,0,0,0,850.0,-2.0,0,0,
Washington,,1438,11-08-2020,80,Rhode Island,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1,0,0,0,76,0,0,0,0,0,0,103,2,0,0,0,0,0,0,0,0,103.0,2.0,0,0,125577.0
Abbeville,,839,11-08-2020,19,South Carolina,10,0,11,0,8,1,6,1,7,0,8,0,6,0,10,0,5,0,2,0,3,0,3,0,2,0,4,0,4,0,2,0,7,0,0,0,1,0,1,0,10,0,6,0,8,1,4,0,2,1,1,0,4,0,12,0,34.0,2.0,3,0,24527.0
Aiken,,5387,11-08-2020,90,South Carolina,24,0,35,0,27,0,42,0,13,0,27,1,17,0,26,0,34,0,14,0,22,0,40,0,16,0,24,1,23,0,30,0,39,0,102,0,16,0,17,0,35,0,49,1,38,0,33,2,50,0,20,0,29,0,36,0,247.0,3.0,22,0,170872.0
Allendale,,438,11-08-2020,8,South Carolina,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,8,0,1,1,9,0,0,0,2,0,2,0,0,0,0,0,-1,0,14.0,1.0,0,0,8688.0
Anderson,,6465,11-08-2020,209,South Carolina,61,1,80,-1,82,0,56,3,56,1,80,1,48,0,56,1,53,5,54,1,38,1,34,1,22,0,26,0,38,3,44,1,35,0,31,0,27,2,12,0,95,0,95,0,48,0,39,-1,67,0,32,0,97,0,53,3,414.0,0.0,38,1,202558.0
Bamberg,,700,11-08-2020,34,South Carolina,0,0,-1,-1,-1,0,4,0,1,0,6,0,1,0,3,0,4,0,5,0,1,0,3,0,0,0,1,0,3,0,1,0,0,0,3,0,3,0,2,0,1,0,-3,0,1,0,1,0,0,0,0,0,2,0,2,0,1.0,0.0,1,0,14066.0
Barnwell,,900,11-08-2020,25,South Carolina,2,0,2,0,1,0,3,0,4,0,5,0,1,0,1,0,-3,1,5,1,3,0,4,2,0,0,11,0,1,2,12,0,18,1,15,1,1,0,7,0,4,0,0,0,1,0,-2,0,7,0,0,0,3,0,7,0,13.0,0.0,3,0,20866.0
Beaufort,,6384,11-08-2020,93,South Carolina,11,0,15,1,10,0,15,1,20,0,31,0,13,0,17,1,27,0,13,0,22,0,22,1,10,0,10,0,18,0,15,0,18,0,10,-1,9,1,15,1,32,0,29,0,14,0,26,0,21,0,26,0,26,0,14,0,170.0,0.0,22,0,192122.0
Berkeley,,6464,11-08-2020,96,South Carolina,12,0,42,0,15,1,35,0,26,0,29,0,27,0,50,0,40,0,42,0,24,0,35,0,14,0,13,1,20,0,33,0,26,0,22,1,22,0,30,0,55,0,28,0,30,0,35,1,24,0,36,0,28,0,22,1,232.0,1.0,24,0,227907.0
Calhoun,,520,11-08-2020,18,South Carolina,1,0,-1,0,1,0,0,0,1,1,5,0,3,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,2,0,3,0,1,0,1,0,3,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,-1,0,5.0,0.0,0,0,14553.0
Charleston,,17953,11-08-2020,285,South Carolina,54,0,78,1,47,0,59,2,30,0,63,0,70,1,53,1,89,2,63,0,77,1,44,0,35,0,52,1,78,1,50,0,56,0,52,0,38,0,29,0,101,0,63,1,57,0,59,0,67,4,49,0,96,0,71,1,473.0,6.0,77,1,411406.0
Cherokee,,1658,11-08-2020,56,South Carolina,5,0,24,0,6,0,12,0,30,0,21,0,5,0,15,0,20,1,5,0,11,0,6,3,15,0,18,0,11,0,15,0,15,2,2,0,9,0,0,1,26,3,22,0,6,0,4,0,7,1,24,0,9,0,13,0,100.0,4.0,11,0,57300.0
Chester,,1328,11-08-2020,30,South Carolina,5,1,4,0,2,0,18,0,6,0,12,0,5,0,8,0,6,3,12,0,5,0,4,0,2,0,9,1,8,1,9,0,9,0,2,0,4,0,2,0,13,0,4,0,3,0,18,2,8,0,12,0,12,0,3,0,63.0,2.0,5,0,32244.0
Chesterfield,,1575,11-08-2020,49,South Carolina,4,0,7,0,2,0,6,3,2,0,8,0,11,1,5,0,8,0,7,0,4,0,8,1,4,0,9,0,8,0,9,1,14,1,10,0,20,1,10,0,17,0,14,1,5,0,3,2,16,0,3,0,10,0,8,0,62.0,3.0,4,0,45650.0
Clarendon,,1258,11-08-2020,69,South Carolina,5,0,0,0,11,0,8,0,1,0,2,0,1,0,1,0,5,0,3,0,6,0,1,0,0,0,0,0,3,0,3,0,5,0,0,0,3,0,3,0,12,0,14,0,1,0,18,1,12,0,0,0,11,0,2,0,63.0,1.0,6,0,33745.0
Colleton,,1352,11-08-2020,48,South Carolina,8,0,11,0,6,1,8,0,9,0,5,0,7,0,9,1,3,3,4,0,9,0,11,0,4,0,8,0,7,0,5,0,6,1,15,0,10,1,8,0,11,-1,5,0,3,0,11,0,14,0,7,0,13,0,1,0,60.0,-1.0,9,0,37677.0
Darlington,,2685,11-08-2020,67,South Carolina,7,0,14,0,18,0,17,-1,19,1,19,0,13,2,15,0,11,1,6,0,18,0,17,1,29,0,8,0,11,0,19,0,15,0,21,0,14,1,13,1,37,0,36,0,6,0,4,0,15,0,13,0,23,0,9,0,129.0,0.0,18,0,66618.0
